% Model:              shifted-lattice-Si-orthotrope_alp00.mph
% Version:            COMSOL 6.0.0.318
% Date:               Sep 22 2022, 16:28
% Dimension:          1
% Nodes:              861
% Expressions:        50
% Description:        Global
% X,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency
7853981.633974483,2.5332286751161275E9,2.674764725571122E9,7.751404731912805E9,1.0095590829081415E10,1.0851898143976454E10,1.2013764144728802E10,1.5782484528698269E10,1.617364651601039E10,1.7006144843847515E10,1.8473657159743793E10,1.9360733528070747E10,2.065627398119611E10,2.2396121945642418E10,2.3067112222485554E10,2.3128876379783516E10,2.3751833783899117E10,2.375331867447806E10,2.4659449526740086E10,2.5556748913920467E10,2.6761692395496872E10,2.6844609531744915E10,2.7872914217436947E10,2.905751024238328E10,2.979039326725862E10,3.0163395023174488E10,3.101464812197623E10,3.107748732556054E10,3.1726719154262325E10,3.192482970737991E10,3.274636095220627E10,3.2852496731723255E10,3.3368191096055573E10,3.3428899392987484E10,3.5411947105152756E10,3.568693506040046E10,3.575058597339033E10,3.6274800207205795E10,3.6419548540147736E10,3.758060685147629E10,3.787238075266986E10,3.8380629695608116E10,3.884727005370139E10,3.897609977327395E10,3.928937149281835E10,4.04944033926041E10,4.053984966485172E10,4.080001464914647E10,4.126060058788829E10,4.2436880911160385E10,4.277775800784429E10
8246680.715673207,2.663627442105922E9,2.877807907754485E9,8.087559678834064E9,1.0119211136246782E10,1.0903342026843145E10,1.180403247922681E10,1.559921551672498E10,1.6138141520891422E10,1.6991817272165028E10,1.8530107737988384E10,1.9363901814810757E10,2.0697492903997204E10,2.245359238832498E10,2.2916982696119133E10,2.321429966942264E10,2.379824298581881E10,2.3976837551190678E10,2.471151897777023E10,2.5746368023842876E10,2.6719071531292362E10,2.680907151045532E10,2.7814355460038383E10,2.9155869878906067E10,2.9855125286599113E10,3.029829982003456E10,3.0725617478201023E10,3.1102896783346497E10,3.1816643712052097E10,3.197418544842519E10,3.260444497903558E10,3.276053976736327E10,3.33743195613638E10,3.3470035453219006E10,3.539839360682189E10,3.5654192336541504E10,3.576329469690171E10,3.628010662382336E10,3.640740704779373E10,3.741997756151976E10,3.7873017350522064E10,3.8214343784477104E10,3.873578940792765E10,3.87714420371048E10,3.921918885491811E10,4.051509472551326E10,4.056810627908231E10,4.0585332401022224E10,4.117580822496726E10,4.245276320661964E10,4.290190038825706E10
8639379.797371933,2.7937321963189282E9,3.0814122175593996E9,8.414624149951167E9,1.0129047546207918E10,1.0957686616985634E10,1.1596986866500319E10,1.541835055645524E10,1.6104630202875673E10,1.698769983035971E10,1.8589138949043545E10,1.936489058638924E10,2.074153144025196E10,2.2514554989824986E10,2.2762513246704403E10,2.3297153152054398E10,2.3844510473575073E10,2.420691229846452E10,2.476025474857162E10,2.5936078789417004E10,2.6676936598797035E10,2.677475822304602E10,2.775571669144971E10,2.9258460378541935E10,2.9910243288487667E10,3.041294073096238E10,3.043313271348705E10,3.1127943267033997E10,3.1934329512149094E10,3.2025515895063774E10,3.235639632136789E10,3.2768665093998493E10,3.3323097848595478E10,3.358470977059958E10,3.538341097191966E10,3.562642576423736E10,3.577743833294569E10,3.628645807835658E10,3.6392167028213264E10,3.725958910162835E10,3.783840846900838E10,3.802886127310852E10,3.849701506579913E10,3.871905851082729E10,3.918089620168334E10,4.037220548799672E10,4.048026486899152E10,4.0645799478355804E10,4.108916028518283E10,4.246857668116718E10,4.302681567380705E10
9032078.879070656,2.9232844682633543E9,3.28492009587755E9,8.731783269547297E9,1.0125013277709778E10,1.1014955690888441E10,1.1393199165960392E10,1.524011207978931E10,1.607320950454262E10,1.6993360578432323E10,1.865072272870503E10,1.9363903445140827E10,2.078856372628807E10,2.2579181523492718E10,2.2608123788411972E10,2.3377121359667095E10,2.389173584402374E10,2.4437039992894783E10,2.480706998132318E10,2.6123358611016953E10,2.6635404528719913E10,2.674171568879761E10,2.7697559826139893E10,2.9364061038239094E10,2.995675744262006E10,3.009613539726818E10,3.056490116315977E10,3.1151791784490177E10,3.2061347944186134E10,3.207864206183761E10,3.2112845072431877E10,3.2771773075811672E10,3.3275704757458054E10,3.3710369846535744E10,3.536659699680609E10,3.5603086212055954E10,3.579316548686824E10,3.629400740894185E10,3.637364456572471E10,3.710055284868403E10,3.776926010667485E10,3.7833501855464294E10,3.826044220262922E10,3.868112144969682E10,3.917423177696688E10,4.016094097940587E10,4.043090992188392E10,4.072723423931172E10,4.100554627474138E10,4.24843991341216E10,4.305884366189922E10
9424777.960769381,3.0519738197974477E9,3.4876628524946012E9,9.038173682512297E9,1.0107343329400337E10,1.107516394786603E10,1.1193259584412703E10,1.5064711036582891E10,1.6043953522027468E10,1.7008095173911251E10,1.8714820294365326E10,1.936116518653201E10,2.083874788772588E10,2.2455232706604076E10,2.264755129407791E10,2.345394684377302E10,2.3939514070591488E10,2.466517686590772E10,2.4852743128652103E10,2.6306082535339252E10,2.6594573547143723E10,2.67099953374353E10,2.7640650654926903E10,2.946688135018385E10,2.9786687802454292E10,2.9995746029498726E10,3.06871487596799E10,3.1173659660472813E10,3.18816133993234E10,3.213326506535359E10,3.2191850406874634E10,3.2770725542657967E10,3.3232740586178493E10,3.384515175352266E10,3.534746655403872E10,3.558363916920983E10,3.58106237816084E10,3.630285521302862E10,3.635171099983813E10,3.694413699758492E10,3.763378091056752E10,3.767112332595745E10,3.802681693738061E10,3.865248667328227E10,3.9194184504016556E10,3.995183582793924E10,4.0362013592475334E10,4.081211907592454E10,4.093072555466551E10,4.250028650340497E10,4.3023093405402405E10
9817477.042468105,3.179430075575197E9,3.6889461602646623E9,9.332886312718819E9,1.0076581697298824E10,1.0997788816880579E10,1.1138314027085693E10,1.4892352373527502E10,1.6016914565793407E10,1.7030956976464375E10,1.8781379396416325E10,1.9356916018627296E10,2.0892207194126556E10,2.230447790604562E10,2.2719638491891273E10,2.3527418710404137E10,2.3987427239506386E10,2.4890020746445484E10,2.4897681295691242E10,2.648208073267184E10,2.655452417953452E10,2.667965492029409E10,2.7586134467796963E10,2.9428069735694805E10,2.962589095624673E10,3.002827762147246E10,3.078420189571116E10,3.119286121932696E10,3.1679638643181103E10,3.2188903602043068E10,3.2323218172614407E10,3.276619447506857E10,3.3194997334497375E10,3.3987206542243046E10,3.5325428842175316E10,3.556756380417945E10,3.5829941188632645E10,3.631286213355139E10,3.632617915044183E10,3.6791974594226746E10,3.743306843252075E10,3.755179044527255E10,3.779699908966596E10,3.8630321145060005E10,3.923362358531337E10,3.974518981938879E10,4.0270075621752884E10,4.08691566844208E10,4.0900102195554504E10,4.251626994388704E10,4.299555365458733E10
1.0210176124166828E7,3.3052145787883906E9,3.8880333579452953E9,9.614971153571907E9,1.0033559199335804E10,1.0807450329005375E10,1.1204392508872196E10,1.4723240903765219E10,1.5992123769602924E10,1.706080001478301E10,1.8850330453094498E10,1.9351406269887196E10,2.094900723887234E10,2.215623308952852E10,2.279529369484897E10,2.359736424469901E10,2.403505051088964E10,2.494206083680975E10,2.511048379851921E10,2.651531819007166E10,2.664861156677734E10,2.6650759110791176E10,2.7535920896012524E10,2.9138600681871323E10,2.9724150160959217E10,3.005535541240607E10,3.081927814570381E10,3.1208832856535583E10,3.1544897231700996E10,3.2244808683034695E10,3.2453868587056343E10,3.2758706969004723E10,3.3163540774638153E10,3.4134667863378902E10,3.529976301597371E10,3.555433176431021E10,3.585118930604855E10,3.629664021723276E10,3.632287366725392E10,3.664686406699386E10,3.723392696489577E10,3.741881913389473E10,3.757201367628841E10,3.8612947360225586E10,3.9285803923758446E10,3.954131736848682E10,4.0155126839941376E10,4.082189203347761E10,4.09907568373042E10,4.253235266322141E10,4.297556184470186E10
1.0602875205865553E7,3.4288105620575147E9,4.0841259761516824E9,9.883444395908607E9,9.979366620845272E9,1.0622962856225996E10,1.1273364415717659E10,1.455758819601378E10,1.5969591288364853E10,1.7096330519091322E10,1.8921581064241997E10,1.9344891505181873E10,2.1009128674172665E10,2.201077348384874E10,2.2874220407852585E10,2.3663642784923016E10,2.408195705324551E10,2.498590291120079E10,2.532551686695475E10,2.647699471945632E10,2.66233797487215E10,2.680139343909529E10,2.7493577318615925E10,2.8840106077439323E10,2.984081408902335E10,3.007788440285169E10,3.0748107935350857E10,3.1221143265823044E10,3.152281124110938E10,3.229985995209321E10,3.2582595541150185E10,3.2748701364773075E10,3.3139807853063114E10,3.4285595418345104E10,3.5269595859631615E10,3.5543365172115906E10,3.587431038132488E10,3.626217845643143E10,3.632639941212476E10,3.651712078306266E10,3.703900967916823E10,3.727853038218831E10,3.735313834710387E10,3.859927239009419E10,3.934055972506063E10,3.934539781347323E10,4.002032726064558E10,4.078690506656995E10,4.108356697096966E10,4.254850669716151E10,4.2962379904760925E10
1.0995574287564276E7,3.549612895593648E9,4.2763408363153133E9,9.915328432312326E9,1.0137298108383081E10,1.0445112988772778E10,1.1345165449677097E10,1.439562135648425E10,1.594930616627807E10,1.7136162090201828E10,1.899500811912029E10,1.9337628006646313E10,2.1072435037752792E10,2.1868344795671146E10,2.295594766369604E10,2.372614117646644E10,2.4127721937512547E10,2.5029114238466587E10,2.553403258673291E10,2.6439562549146793E10,2.6597595662360584E10,2.6932571031449024E10,2.7466325200204617E10,2.854852380550033E10,2.9960777350884727E10,3.0096657177514503E10,3.0588681853802895E10,3.1229496651081673E10,3.1596523472008118E10,3.235247339585597E10,3.27083271544691E10,3.2736576758198277E10,3.31256889904784E10,3.443790858883164E10,3.523388941678876E10,3.553396044586047E10,3.589896724462748E10,3.6220824221383415E10,3.628953623750732E10,3.643868913095794E10,3.685195523700409E10,3.713602449742077E10,3.714206620456087E10,3.858852112324049E10,3.9143298883561005E10,3.94085010368498E10,3.986989254509897E10,4.076111298641643E10,4.117791178454386E10,4.2564669909175896E10,4.2955254188499435E10
1.1388273369263003E7,3.6669177462102346E9,4.463683099564234E9,9.842981895925552E9,1.0274767412673569E10,1.0375512532513699E10,1.1419690737141672E10,1.423759501727567E10,1.5931236015591244E10,1.7178869851405895E10,1.9070446254070866E10,1.932986860477262E10,2.113863543391171E10,2.1729201500133163E10,2.3039800191937706E10,2.3784770104584717E10,2.41719250870677E10,2.5071508703499104E10,2.5734862909702187E10,2.640298702704963E10,2.6573491938576717E10,2.702813190035831E10,2.746760797208777E10,2.8267054841276794E10,3.008164277707404E10,3.0112352270476574E10,3.039085306207709E10,3.1233736507979733E10,3.1717309227427124E10,3.240060499524294E10,3.2722731317037903E10,3.2830023815997528E10,3.3123509946424564E10,3.458931678689731E10,3.519145289410157E10,3.552514005674166E10,3.592421770127069E10,3.616858348503282E10,3.618950619156603E10,3.643663926388712E10,3.667864804781053E10,3.694124008605542E10,3.699550865801631E10,3.858010799417585E10,3.894997472973276E10,3.9472305859536095E10,3.970762997467491E10,4.074181416406708E10,4.127304794456355E10,4.25807436051837E10,4.295345094425204E10
1.1780972450961724E7,3.7799130861177897E9,4.645014868766444E9,9.764065138290606E9,1.0112883950148264E10,1.0597070835524544E10,1.1496778055859999E10,1.4083808622210123E10,1.5915326723016928E10,1.7223039855829628E10,1.9147670650107742E10,1.9321858862042755E10,2.1207242411934746E10,2.159363703751382E10,2.3124868625485355E10,2.3839460317323765E10,2.4214153461841137E10,2.511281821243396E10,2.5926731530634876E10,2.6367169961147923E10,2.6551158512080822E10,2.7074242611264023E10,2.7510752931998074E10,2.7998062596859627E10,3.0125539506385017E10,3.0182293697423424E10,3.0201895945367916E10,3.123385528365998E10,3.1858621824652477E10,3.2441999055897278E10,3.2707588693897705E10,3.294663325433402E10,3.313576345755507E10,3.473725892808719E10,3.514100036430186E10,3.551533365651727E10,3.594776364832571E10,3.6075080017724686E10,3.609864754241863E10,3.646476369548146E10,3.6528418125006454E10,3.675460420726801E10,3.686058223688722E10,3.857357180978839E10,3.8761107655639175E10,3.953477387198794E10,3.953655870140588E10,4.072706261684776E10,4.136808913858223E10,4.25965912491486E10,4.295627117502411E10
1.2173671532660449E7,3.887671557099573E9,4.819019567732403E9,9.680515890506977E9,9.960519959227036E9,1.080097588986122E10,1.1576182127166983E10,1.3934632478819023E10,1.5901502488772936E10,1.726731125463339E10,1.922637086491723E10,1.9313833617183697E10,2.1277526508749886E10,2.1462016821335117E10,2.3209983866150513E10,2.3890157117122215E10,2.4254002698133617E10,2.515269771884296E10,2.610823542511167E10,2.6331921503940308E10,2.6530687893409443E10,2.7077066926448425E10,2.7589159641915455E10,2.774398130142417E10,2.9975222395102352E10,3.0136688017295673E10,3.032005611612227E10,3.1230011969386574E10,3.200934754311462E10,3.2474782727517323E10,3.269161240346672E10,3.3057073727715923E10,3.3164487526147057E10,3.4878879720723114E10,3.5081278685350464E10,3.5501630668780556E10,3.596418226429782E10,3.5964667169264694E10,3.6004908734724915E10,3.641135185990654E10,3.650746325364689E10,3.658935973863949E10,3.6734372175062904E10,3.8568540293393715E10,3.857733024206679E10,3.935903515642351E10,3.959439335862176E10,4.071555565391208E10,4.146198317445548E10,4.26120388278361E10,4.2963049389329025E10
1.2566370614359174E7,3.989147922829782E9,4.984163661128822E9,9.594480072316734E9,9.81883591205442E9,1.098626834910482E10,1.1657534074529396E10,1.3790548516289555E10,1.5889666586549702E10,1.7310409969435905E10,1.930601389591733E10,1.930611018250782E10,2.1334822726082382E10,2.134847084309715E10,2.3293702280952724E10,2.3936810449834766E10,2.4291078425143364E10,2.5190727802503033E10,2.6277835173988045E10,2.6296927060955875E10,2.6512171879256657E10,2.7056435612415833E10,2.7507545551373013E10,2.7682641542403145E10,2.9776076305052006E10,3.0146174100681175E10,3.043450014912229E10,3.122255594736846E10,3.2164084411549915E10,3.2498196248091503E10,3.2675308088459682E10,3.3160233948629356E10,3.321049794169364E10,3.501108890770523E10,3.5011278978516335E10,3.547802322384515E10,3.586264747319397E10,3.589337682433329E10,3.5961587873425804E10,3.632872454387009E10,3.645926604307549E10,3.6563298408764366E10,3.661951239185779E10,3.839943416251526E10,3.856470921650787E10,3.917697999114768E10,3.965001671537566E10,4.070643795680513E10,4.1553488200275246E10,4.262687741680171E10,4.297313950482303E10
1.2959069696057897E7,4.083184161575662E9,5.138659812743538E9,9.508325939534327E9,9.689091141339853E9,1.1152045018493158E10,1.174027567034294E10,1.36522161600928E10,1.5879703284727053E10,1.7351173665382454E10,1.929860418791165E10,1.9386261211014435E10,2.1212719755508255E10,2.1418732143205452E10,2.3374311798410183E10,2.3979356604185665E10,2.4324997444627033E10,2.522641770291411E10,2.626172570640714E10,2.6433856681555416E10,2.6495697169351063E10,2.7026388362082653E10,2.7291883282496803E10,2.777689680759402E10,2.95892010428162E10,3.0154287428026936E10,3.0543405168235897E10,3.1212051402570934E10,3.2319351557897503E10,3.2512915086490322E10,3.2659214188523014E10,3.325498414323552E10,3.3273013016889896E10,3.493051256627653E10,3.513075064402051E10,3.543263389314329E10,3.577087845122286E10,3.578678491294659E10,3.5922411008337875E10,3.627129280052371E10,3.638378529632954E10,3.6518014959031525E10,3.6633218732735085E10,3.822844323063783E10,3.856182903884637E10,3.8992087850234116E10,3.970075535280037E10,4.069914590043116E10,4.164115174642386E10,4.264086841744712E10,4.2985889103400154E10
1.3351768777756624E7,4.1685259709147944E9,5.280439855160121E9,9.424654640890087E9,9.572628016747194E9,1.1297476343686926E10,1.1823549959324646E10,1.3520581761179903E10,1.5871481354354198E10,1.7388568611973938E10,1.929179008132993E10,1.94659023354614E10,2.1096660985457767E10,2.148661879966401E10,2.344987224586652E10,2.401768682454034E10,2.4355388943270103E10,2.525921179901206E10,2.6225752044896206E10,2.648134003874943E10,2.6574508810425655E10,2.699395837870907E10,2.710049580153037E10,2.7864734105559303E10,2.9418159909501404E10,3.0161235371411236E10,3.064473510140282E10,3.1199292684554867E10,3.247209771745284E10,3.252067904957418E10,3.264388281481433E10,3.3340194218468636E10,3.3349942462080177E10,3.4839291267861465E10,3.52349906737565E10,3.535179650294972E10,3.569059903328761E10,3.571063206828619E10,3.584370973771496E10,3.622935650011397E10,3.6367629032477425E10,3.643112651075544E10,3.671824650577475E10,3.806573237167383E10,3.855969564898754E10,3.880602447250901E10,3.974591220689687E10,4.06933036318212E10,4.172329955629209E10,4.265375174608406E10,4.3000601045899445E10
1.3744467859455345E7,4.243854701884343E9,5.407152210570155E9,9.346291465220129E9,9.470840560556118E9,1.1421821835753996E10,1.190601618250402E10,1.3397063676891489E10,1.5864859471322945E10,1.7421699547664883E10,1.928573624163342E10,1.9543650852978104E10,2.0988055316541023E10,2.155010155888439E10,2.351830345002069E10,2.4051600411161896E10,2.4381896037457577E10,2.528850279245926E10,2.6188561562506012E10,2.6469160646402596E10,2.6697922450240078E10,2.693701017918225E10,2.6962765205413303E10,2.7942483490558357E10,2.9266214719549706E10,3.0167146521433548E10,3.0736263425816227E10,3.118529803623999E10,3.2523589419770405E10,3.2618916693400257E10,3.262985420810785E10,3.3414755510763653E10,3.3438448050200672E10,3.473894820246174E10,3.523945988195262E10,3.532143921863263E10,3.562301692301993E10,3.566956107796524E10,3.574624133907031E10,3.619725179967487E10,3.635927959613857E10,3.639143379552919E10,3.68184688515691E10,3.791322811807449E10,3.855814352775592E10,3.862066596729225E10,3.978493798778346E10,4.0688657314309555E10,4.179804549207674E10,4.266525695545493E10,4.30164800156634E10
1.413716694115407E7,4.307837952035643E9,5.516205677590005E9,9.276234713576494E9,9.385124294504614E9,1.1524442462847504E10,1.1985537939303682E10,1.3283864083155214E10,1.5859693576188457E10,1.7449813968409546E10,1.928058471496225E10,1.961740133140825E10,2.0889029695678444E10,2.1606876644616894E10,2.3577526276548992E10,2.408074912818797E10,2.4404178434758095E10,2.5313654809679256E10,2.6150408118762993E10,2.6459198201902794E10,2.6802216001693344E10,2.6804522105233604E10,2.6934946976088577E10,2.800805709003214E10,2.9136472198218056E10,3.0172075816270256E10,3.0815639903624542E10,3.1171268571968357E10,3.2523572034431904E10,3.2617629283477222E10,3.2755440376392796E10,3.3477604148349133E10,3.3535196540227375E10,3.463202659853904E10,3.511582882121302E10,3.538788056865624E10,3.557005519352081E10,3.565017796698295E10,3.5650425084722984E10,3.617227722778192E10,3.6302202849829346E10,3.6435363176658615E10,3.693228302233893E10,3.7773750405501785E10,3.8438502810586395E10,3.85570404916084E10,3.9817402254975975E10,4.0685033997907524E10,4.186333811140905E10,4.267511687657909E10,4.303256334921161E10
1.4529866022852793E7,4.359199615963071E9,5.604885980668397E9,9.217534724731178E9,9.316806536221725E9,1.1604809468309938E10,1.2058688094910685E10,1.318446402448288E10,1.5855845894918316E10,1.7472302384224365E10,1.927645353624101E10,1.968395504385615E10,2.080280006683965E10,2.1654500695600502E10,2.3625640276873665E10,2.4104598150906006E10,2.442191795870815E10,2.5334038651903606E10,2.6113135806596382E10,2.6451468856567528E10,2.670454914026624E10,2.688558927748168E10,2.6911940458618904E10,2.8060148157303577E10,2.9031858113133183E10,3.0176014679092106E10,3.088051098029594E10,3.115850309022974E10,3.2522150885237637E10,3.2607644768737823E10,3.2875774053480877E10,3.3527748017247578E10,3.363592702714221E10,3.452270069108827E10,3.49989902990861E10,3.543008628652174E10,3.5536513102042656E10,3.5567896126841286E10,3.564132010781136E10,3.61532602572131E10,3.625916551553007E10,3.648684679967076E10,3.705554707949153E10,3.765157103989485E10,3.826353271782282E10,3.855628358362214E10,3.984297382110727E10,4.0682315804520454E10,4.191706088317495E10,4.268308293321732E10,4.304764743861156E10
1.4922565104551518E7,4.396805826708858E9,5.670565350968332E9,9.173081864420803E9,9.267060725189629E9,1.1662509648827366E10,1.2120120971332235E10,1.3104251174272173E10,1.585319490355085E10,1.748869606951791E10,1.927343562166715E10,1.9738648106666878E10,2.073404349063194E10,2.1690606386555214E10,2.366109295413328E10,2.412244761843789E10,2.44348296825806E10,2.534907888236447E10,2.6080691383862766E10,2.6445968289911346E10,2.6636278344677223E10,2.6894777773105183E10,2.694644173507453E10,2.80978993096677E10,2.8954982754086987E10,3.017890923288383E10,3.0928695721513763E10,3.1148268619183403E10,3.2520424346550194E10,3.260025414465214E10,3.2972156191566265E10,3.356430456486186E10,3.3733724745052334E10,3.441823600789138E10,3.490264216438615E10,3.544200240638773E10,3.55051302073844E10,3.5529542537306145E10,3.5637415130054214E10,3.613975774470475E10,3.6229268947364334E10,3.653599223769659E10,3.717957032890266E10,3.75531629561974E10,3.8103639675807686E10,3.8555795883869255E10,3.986140720039617E10,4.068042364752203E10,4.19571964277317E10,4.26889408788181E10,4.3060256469443794E10
1.5315264186250245E7,4.419757494713991E9,5.710999381308907E9,9.145308499332289E9,9.236814081811363E9,1.1697247705523365E10,1.2162372135114595E10,1.305072000091675E10,1.5851645140718956E10,1.7498663702016502E10,1.9271597927511715E10,1.977546311785677E10,2.0688786676136433E10,2.1713182752613773E10,2.3682784367341213E10,2.4133552820723225E10,2.444268091110831E10,2.5358308265393337E10,2.6058263674727924E10,2.644267979712446E10,2.6597116641435112E10,2.688418583322475E10,2.698350243649501E10,2.8120758044361965E10,2.8907941471325558E10,3.0180686980204044E10,3.095840168127729E10,3.114164109063844E10,3.2519116880648163E10,3.2595715471704624E10,3.303550026841851E10,3.3586557690520157E10,3.381418767838299E10,3.4333516962086826E10,3.483855408812909E10,3.543678240401872E10,3.546601042856176E10,3.553715707329455E10,3.5635853244404724E10,3.613165343887088E10,3.621170046242631E10,3.657241605234421E10,3.728486353467232E10,3.748752968150356E10,3.797733049182829E10,3.855552411422422E10,3.987253321940822E10,4.067930702107738E10,4.198204586466863E10,4.269252542738096E10,4.306876312579068E10
1.5707963267948966E7,4.427474878846178E9,5.724658917137553E9,9.13585664310807E9,9.226663172645079E9,1.1708846694217422E10,1.217764845582933E10,1.3031681671961113E10,1.5851135557098074E10,1.7502008065281788E10,1.9270980860319862E10,1.978858242021218E10,2.0672852825368526E10,2.1720869025407288E10,2.36900823922105E10,2.4137328953092278E10,2.444531630532759E10,2.5361420365063778E10,2.6050225126058144E10,2.644158604431157E10,2.65844222292868E10,2.6880605631157574E10,2.6995950689604393E10,2.8128411495513092E10,2.8892102184253704E10,3.0181287379376564E10,3.096844235195183E10,3.1139346341781956E10,3.2518637130854267E10,3.2594185143353626E10,3.305773274031513E10,3.3594031416883278E10,3.3848369062737415E10,3.4297869883897152E10,3.481596384669598E10,3.543340383980014E10,3.545272980753702E10,3.554123107210899E10,3.563544829736375E10,3.6128948196189766E10,3.6205908854049385E10,3.6586075901007904E10,3.733064765422817E10,3.7464179713371796E10,3.792463315252854E10,3.855543696663619E10,3.987625277281423E10,4.0678937819170586E10,4.1990464144666084E10,4.269373217892369E10,4.307178531339682E10
392699.0816987242,1.5334005058558764E7,3.779050283326146E8,4.7099903398289365E8,8.723205291351353E9,1.0379702487011011E10,1.5298601509469446E10,1.6857978925116922E10,1.7888712346732513E10,1.8180512323229996E10,1.8876746245264786E10,1.9011053969276768E10,2.0149802989183704E10,2.029690311082363E10,2.142573757872904E10,2.197759486143518E10,2.2095258691573177E10,2.335915119288183E10,2.4412030089586983E10,2.6525545711476616E10,2.689386960370961E10,2.7374425261648293E10,2.759103367188379E10,2.830178979233058E10,2.8305083485775574E10,2.867423841674666E10,2.9737545963286743E10,3.091056145800704E10,3.1418132957477253E10,3.219465412813744E10,3.297773331850982E10,3.450688602236206E10,3.524122772798708E10,3.565359367793372E10,3.578614624944945E10,3.5862501254269745E10,3.6252048706990845E10,3.627579616420522E10,3.701843667619033E10,3.77403448008822E10,3.901732311651604E10,3.9247851592982346E10,3.961632527404037E10,4.002394831548744E10,4.055339833170509E10,4.1324857557750725E10,4.1392032848702774E10,4.188912170101927E10,4.198819392305513E10,4.203364569297647E10,4.2806111011915794E10
